district_name,parish_name,village_name,group_name,group_enterprise,farmer_id,farmer_name,gender,age,category,handicapped,nationality,pdc_village_verification,pdc_enterprise_verification_individual,pdc_enterprise_verification,group_pdc_village_ok,group_has_non_ugandan,pdc_group_approved,conforms_to_rule,group_funded_by_pdm,fund_amount_received,total_amount_due,repayment_type,Q1_payment,Q2_payment,Q3_payment,Q4_payment,total_repaid,outstanding_balance,repayment_time_months,repayment_rate,disqualification_reason
Cavendish District,Parish_19,Village_19_2,Group_19_2_03,coffee,CAV-004555,Joy Kibedi,Female,63,Elderly,No,Ugandan,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1000000,1060000,Defaulted,265000,265000,0,0,530000,530000,12,0.5,
Cavendish District,Parish_19,Village_19_2,Group_19_2_04,Mixed,CAV-004556,Jane Kibedi,Female,49,Women,No,Ugandan,No,Yes,Yes,No,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,data_nonconformance_membership
Cavendish District,Parish_19,Village_19_2,Group_19_2_04,Mixed,CAV-004557,Diana Muwanga,Female,44,Women,No,Ugandan,Yes,Yes,Yes,No,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,data_nonconformance_membership
Cavendish District,Parish_19,Village_19_2,Group_19_2_04,Mixed,CAV-004558,Florence Kakande,Female,39,Women,No,Ugandan,Yes,Yes,Yes,No,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,data_nonconformance_membership
Cavendish District,Parish_19,Village_19_2,Group_19_2_04,Mixed,CAV-004559,Ruth Ssembatya,Female,53,Women,No,Ugandan,Yes,Yes,Yes,No,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,data_nonconformance_membership
Cavendish District,Parish_19,Village_19_2,Group_19_2_04,Mixed,CAV-004560,David Katende,Male,18,Youth,No,Ugandan,Yes,Yes,Yes,No,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,data_nonconformance_membership
Cavendish District,Parish_19,Village_19_2,Group_19_2_04,Mixed,CAV-004561,Henry Kato,Male,23,Youth,No,Ugandan,Yes,Yes,Yes,No,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,data_nonconformance_membership
Cavendish District,Parish_19,Village_19_2,Group_19_2_04,Mixed,CAV-004562,Nabirye Ssali,Female,24,Youth,No,Ugandan,Yes,Yes,Yes,No,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,data_nonconformance_membership
Cavendish District,Parish_19,Village_19_2,Group_19_2_04,Mixed,CAV-004563,Grace Kibedi,Female,21,Youth,No,Ugandan,Yes,Yes,Yes,No,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,data_nonconformance_membership
Cavendish District,Parish_19,Village_19_2,Group_19_2_04,Mixed,CAV-004564,Henry Nabukenya,Male,69,Elderly,No,Ugandan,Yes,Yes,Yes,No,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,data_nonconformance_membership
Cavendish District,Parish_19,Village_19_2,Group_19_2_04,Mixed,CAV-004565,Diana Namukasa,Female,67,Elderly,No,Ugandan,Yes,Yes,Yes,No,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,data_nonconformance_membership
Cavendish District,Parish_19,Village_19_2,Group_19_2_04,Mixed,CAV-004566,Mark Ssali,Male,60,Disabled,Yes,Ugandan,Yes,Yes,Yes,No,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,data_nonconformance_membership
Cavendish District,Parish_19,Village_19_2,Group_19_2_04,Mixed,CAV-004567,Ruth Tumusiime,Female,21,Disabled,Yes,Ugandan,Yes,Yes,Yes,No,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,data_nonconformance_membership
Cavendish District,Parish_19,Village_19_2,Group_19_2_05,Mixed,CAV-004568,Grace Ssali,Female,47,Women,No,Kenyan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_2,Group_19_2_05,Mixed,CAV-004569,Esther Nabukenya,Female,47,Women,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_2,Group_19_2_05,Mixed,CAV-004570,Aisha Ssali,Female,40,Women,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_2,Group_19_2_05,Mixed,CAV-004571,Joy Ssembatya,Female,47,Women,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_2,Group_19_2_05,Mixed,CAV-004572,John Okello,Male,21,Youth,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_2,Group_19_2_05,Mixed,CAV-004573,William Okello,Male,24,Youth,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_2,Group_19_2_05,Mixed,CAV-004574,Rebecca Tumusiime,Female,24,Youth,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_2,Group_19_2_05,Mixed,CAV-004575,Florence Byaruhanga,Female,23,Youth,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_2,Group_19_2_05,Mixed,CAV-004576,Isaac Nabukenya,Male,68,Elderly,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_2,Group_19_2_05,Mixed,CAV-004577,Sarah Ssali,Female,65,Elderly,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_2,Group_19_2_06,beans,CAV-004578,Jane Byaruhanga,Female,45,Women,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_2,Group_19_2_06,beans,CAV-004579,Florence Byaruhanga,Female,40,Women,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_2,Group_19_2_06,beans,CAV-004580,Diana Kakande,Female,52,Women,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_2,Group_19_2_06,beans,CAV-004581,Joy Namusoke,Female,52,Women,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_2,Group_19_2_06,beans,CAV-004582,Paul Mugisha,Male,19,Youth,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_2,Group_19_2_06,beans,CAV-004583,John Byaruhanga,Male,23,Youth,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_2,Group_19_2_06,beans,CAV-004584,Mercy Namukasa,Female,20,Youth,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_2,Group_19_2_06,beans,CAV-004585,Alice Okello,Female,24,Youth,No,Rwandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_2,Group_19_2_06,beans,CAV-004586,Samuel Kakande,Male,70,Elderly,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_2,Group_19_2_06,beans,CAV-004587,Aisha Muwanga,Female,60,Elderly,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_2,Group_19_2_06,beans,CAV-004588,Daniel Ssembatya,Male,47,Disabled,Yes,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_2,Group_19_2_06,beans,CAV-004589,Ruth Otim,Female,59,Disabled,Yes,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_3,Group_19_3_01,goat rearing,CAV-004590,Joy Kakande,Female,59,Women,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,data_nonconformance_membership
Cavendish District,Parish_19,Village_19_3,Group_19_3_01,goat rearing,CAV-004591,Grace Ssali,Female,58,Women,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,data_nonconformance_membership
Cavendish District,Parish_19,Village_19_3,Group_19_3_01,goat rearing,CAV-004592,Christine Ssali,Female,35,Women,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,data_nonconformance_membership
Cavendish District,Parish_19,Village_19_3,Group_19_3_01,goat rearing,CAV-004593,Joy Nabukenya,Female,51,Women,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,data_nonconformance_membership
Cavendish District,Parish_19,Village_19_3,Group_19_3_01,goat rearing,CAV-004594,Patrick Okello,Male,20,Youth,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,data_nonconformance_membership
Cavendish District,Parish_19,Village_19_3,Group_19_3_01,goat rearing,CAV-004595,James Ssali,Male,20,Youth,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,data_nonconformance_membership
Cavendish District,Parish_19,Village_19_3,Group_19_3_01,goat rearing,CAV-004596,Jane Mugisha,Female,25,Youth,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,data_nonconformance_membership
Cavendish District,Parish_19,Village_19_3,Group_19_3_01,goat rearing,CAV-004597,Alice Namukasa,Female,23,Youth,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,data_nonconformance_membership
Cavendish District,Parish_19,Village_19_3,Group_19_3_01,goat rearing,CAV-004598,Paul Byaruhanga,Male,64,Elderly,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,data_nonconformance_membership
Cavendish District,Parish_19,Village_19_3,Group_19_3_01,goat rearing,CAV-004599,Joy Namukasa,Female,63,Elderly,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,data_nonconformance_membership
Cavendish District,Parish_19,Village_19_3,Group_19_3_02,piggery,CAV-004600,Aisha Kibedi,Female,56,Women,No,Ugandan,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1000000,1060000,Irregular,106000,212000,318000,424000,1060000,0,12,1.0,
Cavendish District,Parish_19,Village_19_3,Group_19_3_02,piggery,CAV-004601,Sarah Kato,Female,52,Women,No,Ugandan,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1000000,1060000,Delayed,0,530000,265000,265000,1060000,0,12,1.0,
Cavendish District,Parish_19,Village_19_3,Group_19_3_02,piggery,CAV-004602,Christine Otim,Female,55,Women,No,Ugandan,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1000000,1060000,Perfect,265000,265000,265000,265000,1060000,0,12,1.0,
Cavendish District,Parish_19,Village_19_3,Group_19_3_02,piggery,CAV-004603,Florence Katende,Female,30,Women,No,Ugandan,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1000000,1060000,Perfect,265000,265000,265000,265000,1060000,0,12,1.0,
Cavendish District,Parish_19,Village_19_3,Group_19_3_02,piggery,CAV-004604,Peter Tumusiime,Male,19,Youth,No,Ugandan,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1000000,1060000,Perfect,265000,265000,265000,265000,1060000,0,12,1.0,
Cavendish District,Parish_19,Village_19_3,Group_19_3_02,piggery,CAV-004605,Daniel Namusoke,Male,18,Youth,No,Ugandan,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1000000,1060000,Perfect,265000,265000,265000,265000,1060000,0,12,1.0,
Cavendish District,Parish_19,Village_19_3,Group_19_3_02,piggery,CAV-004606,Joy Muwanga,Female,20,Youth,No,Ugandan,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1000000,1060000,Delayed,0,530000,265000,265000,1060000,0,12,1.0,
Cavendish District,Parish_19,Village_19_3,Group_19_3_02,piggery,CAV-004607,Ruth Mugisha,Female,19,Youth,No,Ugandan,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1000000,1060000,Perfect,265000,265000,265000,265000,1060000,0,12,1.0,
Cavendish District,Parish_19,Village_19_3,Group_19_3_02,piggery,CAV-004608,Patrick Kibedi,Male,66,Elderly,No,Ugandan,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1000000,1060000,Irregular,106000,212000,318000,424000,1060000,0,12,1.0,
Cavendish District,Parish_19,Village_19_3,Group_19_3_02,piggery,CAV-004609,Grace Katende,Female,62,Elderly,No,Ugandan,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1000000,1060000,Delayed,0,530000,265000,265000,1060000,0,12,1.0,
Cavendish District,Parish_19,Village_19_3,Group_19_3_02,piggery,CAV-004610,Isaac Kato,Male,48,Disabled,Yes,Ugandan,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1000000,1060000,Perfect,265000,265000,265000,265000,1060000,0,12,1.0,
Cavendish District,Parish_19,Village_19_3,Group_19_3_02,piggery,CAV-004611,Aisha Namukasa,Female,59,Disabled,Yes,Ugandan,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1000000,1060000,Perfect,265000,265000,265000,265000,1060000,0,12,1.0,
Cavendish District,Parish_19,Village_19_3,Group_19_3_03,Mixed,CAV-004612,Rebecca Kato,Female,34,Women,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_3,Group_19_3_03,Mixed,CAV-004613,Ruth Tumusiime,Female,57,Women,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_3,Group_19_3_03,Mixed,CAV-004614,Lilian Ssali,Female,48,Women,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_3,Group_19_3_03,Mixed,CAV-004615,Nabirye Mugisha,Female,54,Women,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_3,Group_19_3_03,Mixed,CAV-004616,Paul Kato,Male,21,Youth,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_3,Group_19_3_03,Mixed,CAV-004617,Patrick Katende,Male,22,Youth,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_3,Group_19_3_03,Mixed,CAV-004618,Ruth Kakande,Female,24,Youth,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_3,Group_19_3_03,Mixed,CAV-004619,Diana Nabukenya,Female,20,Youth,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_3,Group_19_3_03,Mixed,CAV-004620,John Nabukenya,Male,63,Elderly,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_3,Group_19_3_03,Mixed,CAV-004621,Esther Okello,Female,62,Elderly,No,Kenyan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_3,Group_19_3_04,Mixed,CAV-004622,Ruth Byaruhanga,Female,30,Women,No,Ugandan,Yes,Yes,Yes,No,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,member_not_from_village (pdc_village_verification_failed)
Cavendish District,Parish_19,Village_19_3,Group_19_3_04,Mixed,CAV-004623,Alice Namukasa,Female,52,Women,No,Ugandan,Yes,Yes,Yes,No,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,member_not_from_village (pdc_village_verification_failed)
Cavendish District,Parish_19,Village_19_3,Group_19_3_04,Mixed,CAV-004624,Nabirye Muwanga,Female,31,Women,No,Ugandan,Yes,Yes,Yes,No,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,member_not_from_village (pdc_village_verification_failed)
Cavendish District,Parish_19,Village_19_3,Group_19_3_04,Mixed,CAV-004625,Lilian Mugisha,Female,26,Women,No,Ugandan,Yes,Yes,Yes,No,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,member_not_from_village (pdc_village_verification_failed)
Cavendish District,Parish_19,Village_19_3,Group_19_3_04,Mixed,CAV-004626,Patrick Kibedi,Male,24,Youth,No,Ugandan,Yes,Yes,Yes,No,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,member_not_from_village (pdc_village_verification_failed)
Cavendish District,Parish_19,Village_19_3,Group_19_3_04,Mixed,CAV-004627,Mark Okello,Male,19,Youth,No,Ugandan,Yes,Yes,Yes,No,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,member_not_from_village (pdc_village_verification_failed)
Cavendish District,Parish_19,Village_19_3,Group_19_3_04,Mixed,CAV-004628,Jane Otim,Female,18,Youth,No,Ugandan,Yes,Yes,Yes,No,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,member_not_from_village (pdc_village_verification_failed)
Cavendish District,Parish_19,Village_19_3,Group_19_3_04,Mixed,CAV-004629,Nabirye Katende,Female,18,Youth,No,Ugandan,Yes,Yes,Yes,No,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,member_not_from_village (pdc_village_verification_failed)
Cavendish District,Parish_19,Village_19_3,Group_19_3_04,Mixed,CAV-004630,Mark Namusoke,Male,62,Elderly,No,Ugandan,No,Yes,Yes,No,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,member_not_from_village (pdc_village_verification_failed)
Cavendish District,Parish_19,Village_19_3,Group_19_3_04,Mixed,CAV-004631,Alice Kakande,Female,61,Elderly,No,Ugandan,Yes,Yes,Yes,No,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,member_not_from_village (pdc_village_verification_failed)
Cavendish District,Parish_19,Village_19_3,Group_19_3_04,Mixed,CAV-004632,Daniel Ssali,Male,61,Disabled,Yes,Ugandan,Yes,Yes,Yes,No,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,member_not_from_village (pdc_village_verification_failed)
Cavendish District,Parish_19,Village_19_3,Group_19_3_04,Mixed,CAV-004633,Mercy Muwanga,Female,50,Disabled,Yes,Ugandan,Yes,Yes,Yes,No,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,member_not_from_village (pdc_village_verification_failed)
Cavendish District,Parish_19,Village_19_4,Group_19_4_01,maize,CAV-004634,Jane Tumusiime,Female,40,Women,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_4,Group_19_4_01,maize,CAV-004635,Jane Nabukenya,Female,55,Women,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_4,Group_19_4_01,maize,CAV-004636,Joy Tumusiime,Female,56,Women,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_4,Group_19_4_01,maize,CAV-004637,Grace Okello,Female,34,Women,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_4,Group_19_4_01,maize,CAV-004638,Robert Kakande,Male,22,Youth,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_4,Group_19_4_01,maize,CAV-004639,Paul Ssali,Male,24,Youth,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_4,Group_19_4_01,maize,CAV-004640,Mercy Nabukenya,Female,21,Youth,No,South Sudanese,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_4,Group_19_4_01,maize,CAV-004641,Florence Kibedi,Female,24,Youth,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_4,Group_19_4_01,maize,CAV-004642,Peter Byaruhanga,Male,70,Elderly,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_4,Group_19_4_01,maize,CAV-004643,Nabirye Nabukenya,Female,61,Elderly,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_4,Group_19_4_01,maize,CAV-004644,Robert Mugisha,Male,33,Disabled,Yes,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_4,Group_19_4_01,maize,CAV-004645,Jane Kato,Female,36,Disabled,Yes,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_4,Group_19_4_02,Mixed,CAV-004646,Florence Nabukenya,Female,26,Women,No,South Sudanese,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_4,Group_19_4_02,Mixed,CAV-004647,Diana Byaruhanga,Female,40,Women,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_4,Group_19_4_02,Mixed,CAV-004648,Florence Katende,Female,37,Women,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_4,Group_19_4_02,Mixed,CAV-004649,Alice Byaruhanga,Female,36,Women,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_4,Group_19_4_02,Mixed,CAV-004650,Daniel Nabukenya,Male,22,Youth,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_4,Group_19_4_02,Mixed,CAV-004651,Michael Namukasa,Male,20,Youth,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_4,Group_19_4_02,Mixed,CAV-004652,Rebecca Okello,Female,20,Youth,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_4,Group_19_4_02,Mixed,CAV-004653,Grace Namusoke,Female,19,Youth,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_4,Group_19_4_02,Mixed,CAV-004654,Patrick Kato,Male,67,Elderly,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_4,Group_19_4_02,Mixed,CAV-004655,Lilian Kakande,Female,68,Elderly,No,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_4,Group_19_4_02,Mixed,CAV-004656,Paul Muwanga,Male,59,Disabled,Yes,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_4,Group_19_4_02,Mixed,CAV-004657,Rebecca Otim,Female,28,Disabled,Yes,Ugandan,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,group_has_non_ugandan_member
Cavendish District,Parish_19,Village_19_4,Group_19_4_03,fishing,CAV-004658,Nabirye Byaruhanga,Female,32,Women,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,member_not_from_village (pdc_village_verification_failed)
Cavendish District,Parish_19,Village_19_4,Group_19_4_03,fishing,CAV-004659,Grace Mugisha,Female,30,Women,No,Ugandan,Yes,Yes,Yes,Yes,No,No,Yes,No,0,0,,0,0,0,0,0,0,0,0.0,member_not_from_village (pdc_village_verification_failed)
